user_id,room_index,room_recommendation_score,group_compatibility_score,final_co_living_score,action,interaction_value,booking_success,stay_duration_days,timestamp
U00254,836,0.4629,0.4311,0.4502,impression,0.1,0,0,39:36.7
U00175,2186,0.787,0.9196,0.84,click,0.3,0,0,52:48.8
U00575,628,0.806,0.6237,0.7331,save,0.7,0,0,56:47.8
U00266,24,0.8999,0.588,0.7751,chat_host,0.8,0,0,21:10.7
U00346,2764,0.5646,0.619,0.5864,save,0.7,0,0,00:19.7
U00801,1496,0.6778,0.7083,0.69,save,0.7,0,0,01:33.7
U00179,463,0.9308,0.9074,0.9214,apply,0.9,0,0,17:02.8
U00455,1046,0.5025,0.5271,0.5123,impression,0.1,0,0,48:47.8
U00662,362,0.709,0.7987,0.7449,click,0.3,0,0,04:12.7
U00531,1600,0.9175,0.2894,0.6663,chat_host,0.8,0,0,07:25.7
U00033,2218,0.7577,0.8189,0.7822,view_detail,0.5,0,0,24:28.7
U00854,2656,0.6822,0.837,0.7441,chat_host,0.8,0,0,51:33.8
U00066,2558,0.9652,0.3507,0.7194,click,0.3,0,0,28:46.8
U00863,2156,0.7993,0.6542,0.7413,save,0.7,0,0,56:41.7
U00756,1338,0.7138,0.6829,0.7014,view_detail,0.5,0,0,08:28.7
U00534,1235,0.7057,0.8037,0.7449,view_detail,0.5,0,0,27:32.6
U00808,1330,0.6969,0.761,0.7225,view_detail,0.5,0,0,37:27.7
U00198,2124,0.5021,0.6715,0.5699,apply,0.9,0,0,44:28.8
U00863,2308,0.7344,0.6189,0.6882,apply,0.9,0,0,12:06.6
U00681,721,0.8748,0.8491,0.8645,book,1,1,365,43:31.8
U00275,2312,0.5178,0.945,0.6887,save,0.7,0,0,45:19.8
U00037,1315,0.9621,0.8333,0.9106,save,0.7,0,0,19:21.8
U00108,1595,0.7751,0.7609,0.7694,book,1,1,322,22:48.8
U00881,1003,0.5393,0.6988,0.6031,view_detail,0.5,0,0,30:58.8
U00160,2741,0.7952,0.6505,0.7373,click,0.3,0,0,58:23.8
U00279,2564,0.8116,0.8946,0.8448,view_detail,0.5,0,0,13:27.7
U00139,2147,0.7576,0.7932,0.7718,view_detail,0.5,0,0,34:12.7
U00324,2826,0.8797,0.9371,0.9027,save,0.7,0,0,05:16.8
U00122,417,0.503,0.5495,0.5216,impression,0.1,0,0,27:44.8
U00935,1474,0.645,0.6052,0.6291,apply,0.9,0,0,29:39.7
U00670,2481,0.7831,0.7981,0.7891,book,1,0,0,36:20.8
U00714,1010,0.6893,0.7401,0.7096,view_detail,0.5,0,0,08:37.8
U00501,685,0.3943,0.6979,0.5157,impression,0.1,0,0,16:25.6
U00807,1039,0.7619,0.7959,0.7755,view_detail,0.5,0,0,59:00.8
U00202,2845,0.9795,0.8863,0.9422,apply,0.9,0,0,09:32.8
U00033,2047,0.4093,0.3374,0.3805,impression,0.1,0,0,33:25.7
U00664,2702,0.7084,0.8686,0.7725,apply,0.9,0,0,39:37.7
U00597,2174,0.4753,0.8727,0.6343,save,0.7,0,0,50:39.7
U00488,1587,0.8975,0.9002,0.8986,book,1,1,168,19:17.8
U00181,2893,0.7397,0.9037,0.8053,apply,0.9,0,0,41:06.8
U00672,2386,0.7066,0.5563,0.6465,click,0.3,0,0,06:26.7
U00826,2796,0.8458,0.6259,0.7578,chat_host,0.8,0,0,16:52.8
U00891,170,0.8286,0.6844,0.7709,save,0.7,0,0,21:45.8
U00516,698,0.6993,0.7379,0.7147,view_detail,0.5,0,0,37:26.8
U00857,110,0.7633,0.8356,0.7922,save,0.7,0,0,02:59.8
U00798,1125,0.8408,0.5691,0.7321,view_detail,0.5,0,0,21:54.8
U00187,885,0.8973,0.5698,0.7663,apply,0.9,0,0,02:04.8
U00567,1667,0.666,0.492,0.5964,chat_host,0.8,0,0,04:51.7
U00691,2308,0.677,0.7282,0.6975,save,0.7,0,0,11:35.8
U00801,2074,0.7643,0.4227,0.6277,click,0.3,0,0,43:25.7
U00412,1223,0.5759,0.7318,0.6383,view_detail,0.5,0,0,22:18.7
U00449,2670,0.6858,0.6841,0.6851,save,0.7,0,0,00:23.7
U00676,1203,0.7578,0.8872,0.8096,apply,0.9,0,0,07:22.8
U00714,1133,0.6275,0.9177,0.7436,click,0.3,0,0,31:42.8
U00065,2564,0.5289,0.7725,0.6263,view_detail,0.5,0,0,43:10.7
U00931,1643,0.769,0.7561,0.7638,chat_host,0.8,0,0,06:57.8
U00625,2736,0.7675,0.562,0.6853,save,0.7,0,0,14:29.6
U00374,448,0.587,0.6344,0.606,click,0.3,0,0,21:35.7
U00745,2967,0.9417,0.4099,0.729,view_detail,0.5,0,0,40:02.8
U00969,1701,0.8081,0.61,0.7289,chat_host,0.8,0,0,21:40.7
U00264,1585,0.7925,0.6493,0.7352,click,0.3,0,0,26:57.7
U00859,2083,0.6042,0.6516,0.6232,click,0.3,0,0,01:52.7
U00403,264,0.6656,0.7941,0.717,save,0.7,0,0,57:26.8
U00358,2223,0.8547,0.7961,0.8313,book,1,1,98,03:36.7
U00071,1437,0.7086,0.6538,0.6867,chat_host,0.8,0,0,05:14.7
U00853,2770,0.7686,0.5693,0.6889,click,0.3,0,0,22:38.7
U00619,202,0.92,0.5348,0.7659,book,1,0,0,43:30.7
U00194,1940,0.7631,0.4257,0.6281,click,0.3,0,0,48:44.8
U00743,1160,0.9448,0.5593,0.7906,apply,0.9,0,0,06:26.7
U00421,2237,0.7638,0.4875,0.6533,view_detail,0.5,0,0,37:23.7
U00979,1703,0.8077,0.7456,0.7829,book,1,1,178,03:43.8
U00721,2796,0.6345,0.8895,0.7365,view_detail,0.5,0,0,13:35.8
U00118,1488,0.7506,0.7844,0.7641,view_detail,0.5,0,0,39:57.8
U00643,2959,0.6598,0.8208,0.7242,save,0.7,0,0,34:11.7
U00676,328,0.8417,0.666,0.7714,chat_host,0.8,0,0,00:04.7
U00938,985,0.7102,0.3611,0.5706,save,0.7,0,0,08:19.8
U00955,600,0.8036,0.4572,0.665,apply,0.9,0,0,08:55.8
U00195,1166,0.8951,0.8622,0.8819,book,1,1,199,04:52.7
U00921,2224,0.7477,0.8704,0.7968,save,0.7,0,0,46:28.6
U00790,1814,0.8517,0.9315,0.8836,apply,0.9,0,0,29:46.7
U00213,1028,0.6795,0.3759,0.5581,click,0.3,0,0,41:12.8
U00574,2024,0.5157,0.404,0.471,impression,0.1,0,0,00:04.8
U00268,2432,0.7657,0.796,0.7778,apply,0.9,0,0,17:03.8
U00539,1265,0.5269,0.6343,0.5699,save,0.7,0,0,31:09.8
U00252,1067,0.6598,0.4773,0.5868,click,0.3,0,0,00:53.7
U00719,2909,0.3164,0.7465,0.4884,click,0.3,0,0,20:08.7
U00464,44,0.9288,0.7471,0.8561,book,1,1,125,30:39.8
U00912,1423,0.5732,0.7397,0.6398,save,0.7,0,0,35:56.7
U00976,985,0.5189,0.8153,0.6375,view_detail,0.5,0,0,38:29.8
U00309,2098,0.753,0.5513,0.6723,apply,0.9,0,0,13:01.8
U00901,2639,0.8662,0.7183,0.807,chat_host,0.8,0,0,13:18.7
U00455,2061,0.7524,0.6143,0.6972,view_detail,0.5,0,0,47:58.7
U00115,2433,0.8705,0.672,0.7911,save,0.7,0,0,59:41.7
U00604,1671,0.8082,0.5683,0.7122,view_detail,0.5,0,0,48:34.8
U00964,242,0.4359,0.7032,0.5428,impression,0.1,0,0,15:24.8
U00497,740,0.8567,0.3896,0.6699,click,0.3,0,0,43:37.7
U00708,1381,0.4727,0.4718,0.4723,click,0.3,0,0,12:25.8
U00698,1303,0.9595,0.627,0.8265,chat_host,0.8,0,0,15:35.8
U00425,2973,0.7744,0.7226,0.7537,save,0.7,0,0,45:02.7
U00770,1013,0.8492,0.6601,0.7736,apply,0.9,0,0,37:07.7
U00223,2536,0.8775,0.6392,0.7822,click,0.3,0,0,45:13.8
U00229,989,0.5343,0.3363,0.4551,impression,0.1,0,0,02:42.8
U00982,653,0.6249,0.8505,0.7151,save,0.7,0,0,01:08.8
U00383,66,0.3691,0.6236,0.4709,impression,0.1,0,0,36:08.7
U00806,2265,0.7173,0.4798,0.6223,view_detail,0.5,0,0,40:05.8
U00032,2101,0.5204,0.5852,0.5463,impression,0.1,0,0,05:20.7
U00388,31,0.8926,0.6691,0.8032,apply,0.9,0,0,39:05.7
U00406,2212,0.8399,0.6299,0.7559,view_detail,0.5,0,0,20:53.7
U00476,555,0.7071,0.7725,0.7333,view_detail,0.5,0,0,43:15.8
U00542,509,0.848,0.2415,0.6054,click,0.3,0,0,52:27.8
U00190,607,0.9004,0.7417,0.8369,book,1,1,104,17:31.7
U00936,2892,0.6331,0.4355,0.5541,view_detail,0.5,0,0,41:57.7
U00817,393,0.6955,0.8106,0.7415,view_detail,0.5,0,0,12:23.8
U00160,245,0.5197,0.5998,0.5517,click,0.3,0,0,14:30.7
U00371,1568,0.4814,0.5616,0.5135,view_detail,0.5,0,0,16:30.6
U00976,648,0.9313,0.9212,0.9273,book,1,1,199,16:40.7
U00965,1685,0.7763,0.5055,0.668,save,0.7,0,0,13:45.8
U00416,1079,0.9637,0.8336,0.9117,book,1,0,0,32:18.8
U00183,1337,0.5717,0.5877,0.5781,view_detail,0.5,0,0,40:40.7
U00631,1890,0.4689,0.47,0.4693,impression,0.1,0,0,04:06.7
U00495,2441,0.6179,0.7505,0.6709,view_detail,0.5,0,0,51:51.8
U00741,2460,0.9466,0.7309,0.8603,book,1,1,240,18:31.8
U00596,966,0.7987,0.4481,0.6585,save,0.7,0,0,22:33.7
U00428,2820,0.8996,0.3226,0.6688,chat_host,0.8,0,0,39:41.8
U00585,1903,0.4386,0.5229,0.4723,view_detail,0.5,0,0,12:50.8
U00382,2924,0.6823,0.8265,0.74,click,0.3,0,0,42:37.8
U00269,147,0.9018,0.6738,0.8106,book,1,0,0,52:45.8
U00588,951,0.5132,0.7334,0.6013,view_detail,0.5,0,0,37:06.6
U00044,1529,0.612,0.8713,0.7157,click,0.3,0,0,07:20.7
U00216,1513,0.5922,0.4417,0.532,impression,0.1,0,0,59:43.8
U00317,265,0.8966,0.5503,0.7581,book,1,1,34,08:54.8
U00272,1229,0.6439,0.4334,0.5597,click,0.3,0,0,35:57.7
U00219,2971,0.7384,0.4939,0.6406,click,0.3,0,0,37:52.7
U00700,2748,0.6437,0.2635,0.4916,click,0.3,0,0,43:08.8
U00752,2087,0.7088,0.3887,0.5808,view_detail,0.5,0,0,39:05.8
U00419,477,0.659,0.6101,0.6394,chat_host,0.8,0,0,19:33.6
U00942,2277,0.9311,0.8009,0.879,save,0.7,0,0,28:45.8
U00769,2234,0.6812,0.5671,0.6356,click,0.3,0,0,41:55.7
U00376,2912,0.8891,0.5715,0.7621,save,0.7,0,0,54:17.7
U00228,1518,0.6143,0.9069,0.7313,chat_host,0.8,0,0,14:14.7
U00167,497,0.9308,0.8281,0.8897,chat_host,0.8,0,0,14:30.7
U00681,2177,0.4784,0.4971,0.4859,impression,0.1,0,0,14:38.8
U00669,2622,0.6036,0.7298,0.6541,apply,0.9,0,0,27:41.7
U00624,2788,0.9611,0.5247,0.7865,save,0.7,0,0,39:17.7
U00428,720,0.8566,0.7706,0.8222,click,0.3,0,0,41:54.6
U00655,850,0.6355,0.8294,0.7131,save,0.7,0,0,16:24.7
U00397,1969,0.789,0.5374,0.6884,save,0.7,0,0,04:27.8
U00798,1043,0.9284,0.6937,0.8345,chat_host,0.8,0,0,17:59.7
U00203,827,0.6834,0.6,0.65,click,0.3,0,0,24:55.8
U00274,1156,0.8452,0.7262,0.7976,click,0.3,0,0,38:05.8
U00693,543,0.8671,0.6496,0.7801,apply,0.9,0,0,58:10.7
U00952,2633,0.4976,0.8752,0.6486,view_detail,0.5,0,0,06:13.7
U00164,2872,0.809,0.5127,0.6905,chat_host,0.8,0,0,22:54.6
U00607,2395,0.8166,0.4098,0.6539,view_detail,0.5,0,0,30:34.8
U00239,2091,0.7637,0.8074,0.7812,view_detail,0.5,0,0,57:02.8
U00770,2375,0.7087,0.756,0.7276,save,0.7,0,0,24:06.8
U00989,1955,0.8216,0.3683,0.6403,save,0.7,0,0,40:43.7
U00605,128,0.3713,0.8291,0.5544,view_detail,0.5,0,0,45:50.8
U00929,1714,0.8745,0.9407,0.901,apply,0.9,0,0,28:18.7
U00397,1851,0.5949,0.5061,0.5594,chat_host,0.8,0,0,30:30.8
U00262,2500,0.4982,0.6657,0.5652,view_detail,0.5,0,0,42:46.7
U00458,1329,0.6009,0.8642,0.7062,save,0.7,0,0,56:09.7
U00480,1594,0.3693,0.7997,0.5415,click,0.3,0,0,16:56.8
U00295,347,0.823,0.4361,0.6682,view_detail,0.5,0,0,33:27.7
U00559,2078,0.9299,0.8617,0.9026,apply,0.9,0,0,05:10.7
U00688,2488,0.3658,0.789,0.5351,impression,0.1,0,0,30:49.8
U00330,2631,0.8521,0.821,0.8397,chat_host,0.8,0,0,34:08.7
U00845,764,0.7298,0.4229,0.607,click,0.3,0,0,02:53.7
U00492,1056,0.4723,0.7019,0.5641,save,0.7,0,0,05:20.7
U00166,2621,0.6958,0.6682,0.6848,view_detail,0.5,0,0,41:11.7
U00276,2513,0.9334,0.3085,0.6834,view_detail,0.5,0,0,52:45.8
U00722,1180,0.7006,0.8469,0.7591,save,0.7,0,0,14:20.7
U00515,342,0.7277,0.836,0.771,click,0.3,0,0,36:13.8
U00970,530,0.6094,0.3731,0.5149,impression,0.1,0,0,01:59.7
U00495,174,0.9284,0.5147,0.7629,save,0.7,0,0,31:18.7
U00392,1649,0.7918,0.8145,0.8009,book,1,0,0,38:54.7
U00027,2184,0.8207,0.4949,0.6904,view_detail,0.5,0,0,52:48.7
U00250,1527,0.363,0.7384,0.5132,click,0.3,0,0,00:03.7
U00706,460,0.666,0.663,0.6648,view_detail,0.5,0,0,19:14.7
U00377,1411,0.8182,0.7952,0.809,save,0.7,0,0,39:43.8
U00514,1629,0.8333,0.7449,0.7979,view_detail,0.5,0,0,57:31.7
U00306,1548,0.5383,0.9724,0.7119,click,0.3,0,0,02:16.7
U00359,14,0.8701,0.857,0.8649,view_detail,0.5,0,0,18:05.8
U00020,1983,0.697,0.8213,0.7467,click,0.3,0,0,23:36.7
U00548,1615,0.7109,0.7282,0.7178,click,0.3,0,0,35:55.7
U00065,1082,0.5579,0.4692,0.5224,impression,0.1,0,0,46:22.7
U00776,730,0.7501,0.5765,0.6807,click,0.3,0,0,54:54.7
U00067,1207,0.7316,0.7548,0.7409,apply,0.9,0,0,09:25.7
U00566,2204,0.4685,0.6998,0.561,chat_host,0.8,0,0,17:33.8
U00991,2748,0.6591,0.8894,0.7512,apply,0.9,0,0,38:58.7
U00544,1875,0.9324,0.8187,0.8869,click,0.3,0,0,49:34.7
U00534,447,0.6474,0.8171,0.7153,view_detail,0.5,0,0,11:27.7
U00305,411,0.5056,0.5415,0.52,click,0.3,0,0,36:00.7
U00180,1183,0.9236,0.4271,0.725,view_detail,0.5,0,0,40:51.7
U00629,2544,0.9401,0.6453,0.8222,apply,0.9,0,0,55:45.7
U00835,1612,0.7557,0.7712,0.7619,save,0.7,0,0,53:21.7
U00915,2691,0.88,0.6349,0.782,save,0.7,0,0,09:34.7
U00300,1631,0.8577,0.4597,0.6985,click,0.3,0,0,28:28.7
U00393,1497,0.8433,0.7056,0.7882,chat_host,0.8,0,0,33:16.7
U00533,2195,0.3642,0.7982,0.5378,impression,0.1,0,0,36:01.7
U00772,1056,0.8784,0.5014,0.7276,click,0.3,0,0,07:11.8
U00373,120,0.6993,0.9301,0.7916,apply,0.9,0,0,51:09.8
U00348,229,0.9498,0.6402,0.826,chat_host,0.8,0,0,00:30.7
U00475,345,0.7087,0.8259,0.7556,apply,0.9,0,0,07:14.7
U00791,2223,0.7379,0.5404,0.6589,view_detail,0.5,0,0,57:07.7
U00714,2055,0.4645,0.5857,0.513,impression,0.1,0,0,06:55.7
U00074,1626,0.4504,0.8227,0.5993,click,0.3,0,0,07:36.6
U00844,1502,0.5526,0.8018,0.6523,view_detail,0.5,0,0,18:50.7
U00248,2199,0.975,0.5938,0.8225,chat_host,0.8,0,0,33:44.8
U00474,2377,0.6654,0.3739,0.5488,impression,0.1,0,0,37:07.6
U00012,2117,0.8529,0.6955,0.7899,chat_host,0.8,0,0,47:22.7
U00628,2507,0.5159,0.7997,0.6294,chat_host,0.8,0,0,48:31.7
U00841,2099,0.9096,0.4721,0.7346,view_detail,0.5,0,0,42:03.7
U00498,420,0.712,0.4278,0.5983,save,0.7,0,0,42:14.8
U00564,720,0.9552,0.842,0.9099,chat_host,0.8,0,0,56:00.7
U00277,1839,0.7564,0.8534,0.7952,click,0.3,0,0,36:02.7
U00801,417,0.6761,0.3999,0.5656,click,0.3,0,0,42:53.7
U00285,1300,0.6734,0.4745,0.5938,view_detail,0.5,0,0,12:31.7
U00614,1501,0.8502,0.6103,0.7542,book,1,1,233,14:48.8
U00124,1513,0.4772,0.8324,0.6193,view_detail,0.5,0,0,16:41.7
U00501,663,0.9896,0.8365,0.9284,apply,0.9,0,0,03:52.7
U00532,2203,0.8409,0.4958,0.7029,save,0.7,0,0,32:58.7
U00515,446,0.7193,0.481,0.624,view_detail,0.5,0,0,52:59.8
U00165,551,0.758,0.8858,0.8091,save,0.7,0,0,04:48.7
U00283,2410,0.7543,0.8129,0.7777,click,0.3,0,0,12:47.8
U00240,64,0.551,0.8325,0.6636,chat_host,0.8,0,0,37:41.8
U00437,474,0.6702,0.8091,0.7258,chat_host,0.8,0,0,35:47.7
U00832,379,0.571,0.9549,0.7246,save,0.7,0,0,12:10.8
U00665,2126,0.7295,0.9405,0.8139,save,0.7,0,0,34:06.7
U00452,2717,0.5778,0.5612,0.5712,view_detail,0.5,0,0,46:37.8
U00654,2306,0.7876,0.834,0.8062,click,0.3,0,0,47:18.8
U00726,2187,0.7771,0.6565,0.7289,chat_host,0.8,0,0,13:46.6
U00456,761,0.6911,0.2176,0.5017,impression,0.1,0,0,26:48.7
U00632,441,0.7404,0.3624,0.5892,click,0.3,0,0,55:46.7
U00984,2716,0.8813,0.3284,0.6601,view_detail,0.5,0,0,59:39.8
U00775,1119,0.8203,0.8519,0.8329,chat_host,0.8,0,0,15:58.8
U00968,2795,0.7198,0.7024,0.7128,save,0.7,0,0,42:38.8
U00099,2143,0.6765,0.7355,0.7001,view_detail,0.5,0,0,58:09.7
U00639,2935,0.7773,0.4245,0.6362,view_detail,0.5,0,0,05:18.7
U00849,2572,0.8482,0.792,0.8257,view_detail,0.5,0,0,21:16.7
U00038,1820,0.6404,0.3727,0.5333,impression,0.1,0,0,40:09.8
U00535,1531,0.7476,0.8236,0.778,save,0.7,0,0,13:16.7
U00030,377,0.6237,0.5837,0.6077,apply,0.9,0,0,44:43.8
U00066,20,0.7403,0.6192,0.6919,view_detail,0.5,0,0,52:29.8
U00755,2165,0.7962,0.6804,0.7499,chat_host,0.8,0,0,57:42.7
U00277,602,0.8689,0.7386,0.8168,save,0.7,0,0,44:14.7
U00231,815,0.7774,0.5082,0.6697,chat_host,0.8,0,0,09:32.6
U00350,764,0.7204,0.5247,0.6421,click,0.3,0,0,30:39.7
U00193,709,0.2731,0.8159,0.4902,impression,0.1,0,0,54:14.7
U00823,2083,0.6805,0.7821,0.7211,save,0.7,0,0,02:14.7
U00593,150,0.9081,0.6809,0.8172,view_detail,0.5,0,0,32:54.8
U00926,2063,0.8857,0.7956,0.8497,view_detail,0.5,0,0,36:29.8
U00698,1202,0.7941,0.8942,0.8341,chat_host,0.8,0,0,51:26.7
U00303,1370,0.7789,0.8567,0.81,apply,0.9,0,0,18:08.8
U00836,2114,0.7813,0.862,0.8136,apply,0.9,0,0,49:03.8
U00915,413,0.9713,0.7644,0.8885,book,1,1,250,01:38.8
U00714,1562,0.5756,0.4329,0.5185,click,0.3,0,0,02:00.7
U00411,700,0.9116,0.4851,0.741,save,0.7,0,0,11:14.8
U00515,1349,0.8494,0.864,0.8552,save,0.7,0,0,20:32.7
U00135,2463,0.8729,0.45,0.7037,view_detail,0.5,0,0,34:03.7
U00829,678,0.5634,0.8363,0.6726,view_detail,0.5,0,0,12:12.6
U00064,105,0.6917,0.8335,0.7484,save,0.7,0,0,29:31.7
U00836,113,0.7292,0.4281,0.6088,view_detail,0.5,0,0,45:41.8
U00505,1619,0.8984,0.6419,0.7958,chat_host,0.8,0,0,09:10.7
U00442,2138,0.7448,0.6384,0.7022,save,0.7,0,0,32:04.7
U00753,591,0.823,0.6065,0.7364,click,0.3,0,0,53:10.7
U00738,1813,0.7821,0.7388,0.7648,book,1,1,169,28:17.8
U00808,132,0.628,0.6957,0.6551,view_detail,0.5,0,0,01:58.8
U00408,744,0.6199,0.7622,0.6768,save,0.7,0,0,15:45.7
U00229,1601,0.9333,0.8093,0.8837,save,0.7,0,0,40:28.8
U00180,54,0.8291,0.33,0.6295,view_detail,0.5,0,0,09:03.7
U00516,907,0.5532,0.7864,0.6465,click,0.3,0,0,14:03.6
U00899,708,0.1249,0.5615,0.2995,impression,0.1,0,0,42:46.8
U00518,1407,0.5663,0.7004,0.6199,save,0.7,0,0,26:46.8
U00854,1061,0.9145,0.7354,0.8429,chat_host,0.8,0,0,05:17.8
U00444,2808,0.5673,0.472,0.5292,impression,0.1,0,0,08:08.7
U00579,2977,0.6326,0.9907,0.7758,view_detail,0.5,0,0,32:16.8
U00030,1928,0.517,0.7575,0.6132,click,0.3,0,0,06:04.7
U00103,532,0.8779,0.4758,0.7171,chat_host,0.8,0,0,35:07.7
U00129,264,0.6065,0.5584,0.5873,chat_host,0.8,0,0,42:04.7
U00914,1387,0.4034,0.9266,0.6127,view_detail,0.5,0,0,58:49.7
U00496,1523,0.7172,0.6884,0.7057,click,0.3,0,0,38:43.7
U00846,1942,0.7244,0.5552,0.6567,click,0.3,0,0,06:18.7
U00095,1358,0.9692,0.7392,0.8772,book,1,0,0,21:38.7
U00304,1257,0.3706,0.853,0.5636,save,0.7,0,0,23:11.7
U00397,2114,0.6828,0.8279,0.7408,click,0.3,0,0,09:24.7
U00306,174,0.9465,0.7848,0.8818,chat_host,0.8,0,0,39:24.7
U00673,1003,0.8998,0.6772,0.8108,view_detail,0.5,0,0,10:56.8
U00212,242,0.2921,0.8262,0.5057,impression,0.1,0,0,27:02.8
U00729,2510,0.7302,0.866,0.7845,book,1,1,226,10:20.8
U00398,2194,0.4135,0.613,0.4933,impression,0.1,0,0,27:47.7
U00049,973,0.6913,0.603,0.656,view_detail,0.5,0,0,09:17.8
U00161,1336,0.5316,0.6723,0.5879,view_detail,0.5,0,0,37:50.8
U00585,1657,0.7816,0.7345,0.7628,view_detail,0.5,0,0,44:15.8
U00618,1760,0.7211,0.9675,0.8197,save,0.7,0,0,05:44.8
U00134,58,0.9593,0.5831,0.8088,apply,0.9,0,0,26:03.7
U00446,1766,0.7756,0.7832,0.7786,chat_host,0.8,0,0,08:44.7
U00182,2815,0.4583,0.744,0.5726,click,0.3,0,0,36:32.8
U00721,2829,0.8529,0.854,0.8533,book,1,1,52,36:41.7
U00016,1545,0.5588,0.8022,0.6562,chat_host,0.8,0,0,23:22.8
U00515,2858,0.515,0.5127,0.5141,impression,0.1,0,0,32:55.7
U00257,2302,0.666,0.6608,0.6639,click,0.3,0,0,44:59.7
U00088,1790,0.7233,0.8731,0.7832,chat_host,0.8,0,0,56:29.7
U00516,383,0.9217,0.7456,0.8513,chat_host,0.8,0,0,04:07.7
U00026,277,0.6538,0.7062,0.6748,click,0.3,0,0,31:00.7
U00091,1952,0.7742,0.6653,0.7306,view_detail,0.5,0,0,34:24.8
U00102,2816,0.5879,0.8367,0.6874,save,0.7,0,0,32:04.7
U00911,1357,0.4957,0.3022,0.4183,impression,0.1,0,0,32:47.7
U00833,1311,0.6433,0.88,0.738,chat_host,0.8,0,0,13:40.7
U00972,1447,0.8162,0.6322,0.7426,view_detail,0.5,0,0,24:27.8
U00406,1713,0.5338,0.553,0.5415,view_detail,0.5,0,0,39:53.8
U00178,2625,0.7655,0.8137,0.7848,chat_host,0.8,0,0,41:50.7
U00536,1751,0.7233,0.8609,0.7783,apply,0.9,0,0,18:19.7
U00138,2043,0.4879,0.4554,0.4749,impression,0.1,0,0,23:12.7
U00824,2850,0.5101,0.3381,0.4413,impression,0.1,0,0,32:20.6
U00358,2619,0.5183,0.6582,0.5743,view_detail,0.5,0,0,03:11.8
U00327,643,0.7247,0.7428,0.7319,view_detail,0.5,0,0,04:48.8
U00643,2078,0.4656,0.7666,0.586,save,0.7,0,0,56:42.7
U00845,2862,0.5024,0.5079,0.5046,click,0.3,0,0,29:45.8
U00947,711,0.4639,0.9543,0.6601,save,0.7,0,0,30:09.8
U00741,2502,0.8817,0.4242,0.6987,save,0.7,0,0,14:29.7
U00475,1911,0.4217,0.7584,0.5564,chat_host,0.8,0,0,58:57.8
U00035,1253,0.8233,0.8519,0.8347,chat_host,0.8,0,0,01:17.8
U00615,1098,0.4769,0.7481,0.5854,view_detail,0.5,0,0,20:07.8
U00704,2799,0.5654,0.5398,0.5552,click,0.3,0,0,32:21.8
U00905,2642,0.7784,0.7698,0.775,save,0.7,0,0,59:34.7
U00969,2763,0.6226,0.6126,0.6186,save,0.7,0,0,17:04.7
U00998,1940,0.8591,0.5473,0.7344,chat_host,0.8,0,0,31:00.7
U00723,2441,0.8869,0.6157,0.7784,chat_host,0.8,0,0,44:12.8
U00332,64,0.9477,0.605,0.8106,apply,0.9,0,0,51:34.6
U00485,2900,0.6681,0.685,0.6749,save,0.7,0,0,03:37.7
U00760,1275,0.6464,0.6621,0.6527,view_detail,0.5,0,0,03:59.8
U00629,2855,0.8996,0.5857,0.774,save,0.7,0,0,05:48.7
U00281,1112,0.9017,0.5805,0.7732,view_detail,0.5,0,0,22:08.8
U00891,2222,0.9118,0.8239,0.8766,chat_host,0.8,0,0,04:26.6
U00759,2394,0.4063,0.5939,0.4813,impression,0.1,0,0,42:38.7
U00651,1226,0.3928,0.642,0.4925,impression,0.1,0,0,00:21.8
U00974,1396,0.9635,0.3769,0.7289,save,0.7,0,0,21:38.7
U00088,1070,0.6233,0.83,0.706,click,0.3,0,0,42:00.8
U00004,849,0.9006,0.7025,0.8214,save,0.7,0,0,54:40.7
U00862,2712,0.8896,0.8128,0.8589,view_detail,0.5,0,0,58:14.7
U00475,534,0.6393,0.5995,0.6234,save,0.7,0,0,10:40.7
U00238,2460,0.8162,0.561,0.7141,save,0.7,0,0,14:23.8
U00356,663,0.8383,0.6916,0.7796,chat_host,0.8,0,0,42:21.8
U00326,1064,0.7237,0.5337,0.6477,view_detail,0.5,0,0,35:22.8
U00031,2059,0.6619,0.5831,0.6304,save,0.7,0,0,56:16.8
U00404,398,0.9326,0.7229,0.8487,book,1,1,327,18:55.7
U00189,2703,0.7506,0.6142,0.696,save,0.7,0,0,21:16.7
U00715,2217,0.7565,0.7857,0.7682,save,0.7,0,0,51:54.7
U00509,384,0.8279,0.7915,0.8133,chat_host,0.8,0,0,52:23.7
U00884,27,0.4038,0.7352,0.5364,view_detail,0.5,0,0,17:29.7
U00149,2912,0.9331,0.4686,0.7473,click,0.3,0,0,18:15.8
U00922,2316,0.6934,0.8353,0.7502,view_detail,0.5,0,0,32:26.7
U00050,1354,0.6562,0.5532,0.615,click,0.3,0,0,33:59.7
U00943,1374,0.9258,0.576,0.7859,apply,0.9,0,0,12:25.8
U00211,1594,0.8512,0.6465,0.7693,save,0.7,0,0,24:56.8
U00167,592,0.6026,0.8315,0.6942,chat_host,0.8,0,0,31:15.7
U00582,1722,0.8369,0.665,0.7681,apply,0.9,0,0,49:00.7
U00076,1929,0.6489,0.6083,0.6327,view_detail,0.5,0,0,06:49.7
U00036,2337,0.7459,0.845,0.7855,click,0.3,0,0,19:10.8
U00682,2327,0.5794,0.4798,0.5396,view_detail,0.5,0,0,35:10.8
